job_id,job_title,job_ad_details,nation_short_desc,y_true,LLM_answer,Accuracy
70803272,massage therapist,"we are relaxology massage, in takapuna. we have been operating our clinic on hurstmere road for almost ten years, and are well established and known locally, with an excellent reputation. our large base of clients have come to rely on us for friendly service and effective massage. we specialise in providing our unique style of relaxation massage, deep tissue massage, aromatherapy, hot-stone massage, and in assisting our clients in recovering from injury. we are looking for an experienced massage therapist to work with our clients and assist in the smooth operation of the business. we are seeking a positive, friendly person who is cleanly presented and a competent communicator. our team members support each other and strive to provide our clients with the most effective massage possible, whilst keeping a bright and enthusiastic attitude. what we need from you applicants must have a minimum of 6 months of experience in a massage therapy environment or hold a massage therapy related qualification or certificate. good communication skills and ability to serve the public in a friendly and effective way. must be available for weekend work. location, salary, and hours relaxology massage - 60b hurstmere road, takapuna, auckland 0622. pay rate: $26- $32 per hour, depending on your experience. minimum of 30 hours per week, up to 40 hours. responsibilities and duties include, but not limited to the following as a massage therapist at relaxology, you will be confident performing the following tasks: providing massage therapy treatments to clients as required and requested by the client or management. massaging the soft tissues of the body, including muscles, tendons and ligaments, to assist healing, flexibility and relaxation; professional, safety and academic standards shall be upheld to ensure no harm comes to clients. uphold standards of hygiene as required by company policy and new zealand law. performing a variety of massage techniques to enhance sports performance and prevent injury before an event or training, as requested by clients. communicate with clients as required during treatments to ensure their comfort, safety and satisfaction with the service provided. employing sports massage techniques to assist maintenance and recovery after an event or training, as requested by clients. administering treatments to promote relaxation, improve circulation and relieve muscle tension. employing other techniques in which you are skilled, such as hot stone massage, tui na, thai massage/stretching or the application of essential oils to assist recovery and promote relaxation and mental well-being. assisting the business in keeping track of the client's progress and any injuries, health or medical needs, by making notes in the database or other records kept with the client’s permission. maintenance of the premises in keeping them fit to conduct business. handling money and providing customer service. following the training and guidelines provided to you upon commencement of your employment. occasionally performing other tasks required by management for the benefit of the clinic which lie within your capabilities. applying to be a relaxology massage therapist applications may be submitted through this website or sent to please supply a cover letter and brief cv and description of your qualifications and experience",nz,26-32-nzd-hourly,26-32-nzd-hourly,True
64322391,"executive, human resource (compensation & benefits) (based in singapore)","the role in view of the growing needs of the business, we are expanding our compensation and benefits team! you will support the group, country and reits' rewards programs in administering, evaluating and enhancing compensation and benefits programs in accordance with company philosophy, statutory requirements and regulations, and to ensure competitiveness. job responsibilities manage end-to-end benefits processes to ensure smooth delivery and compliance to local regulations. support in renewal of employee benefit insurances and administration of medical benefits with broker and third party providers. assist in benefits benchmarking surveys, analyze survey results and recommend relevant benefits changes to maintain market competitiveness. support the c&b team with data analysis pertaining to the compensation and benefits programs. consolidate and provide inputs to derive budget assumptions for annual manpower budgeting exercise. involved in the annual performance reviews, annual increment and variable bonus exercise, promotions, and its related communications. support the time management system as an administrator. handle ad hoc projects assigned from time to time, including but not limited to statutory and other industry surveys. job requirements degree in human resources, business administration or equivalent. around 1 to 2 years' of experience in a compensation and/or benefits role. meticulous, numerically inclined with a keen analytical ability and excellent microsoft excel skills. a team player with the willingness to learn, highly organized, resourceful and independent. interested applicants, please submit your resume and a cover letter by clicking apply now . (we regret that only shortlisted candidates will be notified. mapletree investments pte ltd shall not be responsible or liable to any recruitment firm or agency in connection with the receipt of any unsolicited information on any prospective candidate.)",sg,0-0-none-none,0-0-none-none,True
62855799,"avp, retail digital, pfs (contract 2 years)","about uob united overseas bank limited (uob) is a leading bank in asia with a global network of more than 500 branches and offices in 19 countries and territories in asia pacific, europe and north america. in asia, we operate through our head office in singapore and banking subsidiaries in china, indonesia, malaysia and thailand, as well as branches and offices. our history spans more than 80 years. over this time, we have been guided by our values — honorable, enterprising, united and committed. this means we always strive to do what is right, build for the future, work as one team and pursue long-term success. it is how we work, consistently, be it towards the company, our colleagues or our customers. about the department the retail function provides personal and business banking customers with financial solutions tailored to their needs. we help them manage their money wisely and meet their financial goals through an extensive range of products and services. these include deposit, insurance, secured and unsecured loans, investment and wealth advisory services job responsibilities strategic marketing communications manage customer marketing by focusing on directing and utilising customer insights to drive acquisition ensure consistent quality execution for all marketing initiatives usage and engagement assist in driving, managing & marketing internet (pib) & mobile (mighty) banking on customer lifecycle from acquisition, adoption to usage. manage internal stakeholders & all bank channels eg sales, branches, operations, call centre. providing reports for regulatory & management purposes. work with various stakeholders (legal, compliance, regulatory, strategic communications, brand, channels, demand, vendor, t&o and etc) pertaining to the development and implementation of pib and mighty campaigns and communications. ensure compliance to group, local & regulatory policies for digital banking assist in educating and training internal customer about pib & mighty services for them to provide the basic support to customer. manage inventory of collaterals, premiums and branch ipads reporting and monitoring assist in ensuring that the existing features in pib and mobile banking systems are functioning. report on any abnormality of the system to ensure seamless customer experience. assist in monthly reporting to management, group and regulators (ie monthly online fraud reporting, monthly bnm internet banking statistical report and digital banking kori), management and group. annual budgeting planning for capex and opex. assist in managing annual audit review with internal audit and regulatory audit for digital banking. job requirements demonstrate enthusiasm & willingness to learn and develop oneself. possess a positive attitude and strive to produce valuable deliverables. able to work under stress and take constructive feedback optimistically. ability to work on jobs assigned with minimum supervision. able to plan and manage time effectively. must demonstrate logical thinking with an independent and willing to learn attitude. entrepreneurial and resourceful by nature, an excellent communicator and influencer, with the ability to forge critical relationships. be a part of uob family uob is an equal opportunity employer. uob does not discriminate on the basis of a candidate's age, race, gender, color, religion, sexual orientation, physical or mental disability, or other non-merit factors. all employment decisions at uob are based on business needs, job requirements and qualifications. if you require any assistance or accommodations to be made for the recruitment process, please inform us when you submit your online application. apply now and make a difference.",my,0-0-none-none,0-0-none-none,True
75272472,"service crew (aeon seremban 2 , negeri sembilan)","description tugasan • memastikan operasi harian outlet dijalankan dengan lancar. • sambut & layani permintaan pelanggan. • mengambil pesanan & melayani pelanggan. • cadangkan item produk kepada pelanggan dengan tambahan item atau promosikan produk lain. • menjaga kebersihan outlet & kualiti produk. • periksa & laporkan barang yang rosak. • kemaskini laporan kerja & dokumen. • boleh bekerja dalam pasukan kelayakan • kelayakan minimum spm. • warganegara malaysia sahaja • fleksibel untuk bekerja lebih masa, syif, hujung minggu, & hari-hari cuti umum (6 hari seminggu). • kemampuan untuk berdiri dalam jangka masa yang lama & bekerja dalam persekitaran yang pantas. • sikap positif & komitmen terhadap kepuasan pelanggan. • latihan akan disediakan • menepati masa & boleh dipercayai. faedah • gaji bermula : rm 1500 + elaun kedatangan (maksimum rm 300) • untuk pekerja separuh masa rm 7.21 sejam • kenaikan gaji tahunan & bonus • elaun tetap • cuti tahunan & cuti umum • cuti sakit • faedah perubatan • kwsp & socso • uniform percuma • penginapan disediakan jika diperlukan company we are established in malaysia in 2007 and later acquired in 2017 by duskin co. ltd., a public listed company in japan. to be world class brand offering premium quality donuts, and to deliver a unique customer experience. our company slogan: every piece is a master piece",my,1500-1500-myr-monthly,1500-1800-myr-monthly,False
75753860,e-commerce executive,"salary range rm2000 - rm3000 (please note that this position's compensation structure is commission-based, with a competitive commission structure on top of the base salary. base salary does not include commission) working hours monday - friday (8.30am - 5.30pm) alternate saturdays (8.30am - 1.30pm) responsibilities manage required daily activities for ecommerce store, such as creating new products listing and store decoration plan, execute, and report on marketing campaigns, which includes promotion and pricing strategy for products create product descriptions and copywriting for marketing purposes manage and respond to any enquiries or handle customer complaints in a professional and timely manner monitor the stock movement of products on e-commerce platforms and update inventory review customers’ feedback on products and delivery services and make suitable recommendations for improved customer satisfaction monitor sales performance of online business platforms and prepare sales order report monitor and track competitor activities on ecommerce platforms perform other ad-hoc tasks as assigned by management that deemed relevant doing livestream to promote product on tiktok live and shopee live designing logo, banner, sub-banner, poster and product display template for all platforms responsibilities may also include handling ad-hoc tasks as needed. qualifications bachelor's degree in marketing, business administration, or related field. fresh graduates are welcome to apply. strong communication and collaboration skills, with the ability to work effectively in a cross-functional team environment. results-driven mindset with a track record of achieving sales targets and driving business growth. creative thinker with a passion for innovation and continuous improvement.",my,2000-3000-myr-monthly,2000-3000-myr-monthly,True
75204974,tiktok host live,"we are looking for a charismatic & energetic live host to join our growing online sales department. if you’re positive and enjoy being in front of the camera, then we want to work with you. about the company sunnah products supplier responsibilities hosting live on tiktok & shopee to build a loyal audience and generate sales daily(5-6 hours per day) to prepare the scripts and flows & making sure the livestream runs smoothly plan and run live streams that are entertaining and high-quality display products in an appealing and creative way engage with viewers during the live stream, answering questions and responding to comments to achieve target. to analyze viewers data and make report after each live session to assist in short video shootings with internal content creators. criteria comfortable and confident in front of a live camera. great communication skills energetic and presentable minimum of one year experience in hosting benefits sales comissions travel allowance career development medical claim positive and dynamic working environment working hours : 8:30 am to 5:30 pm (monday - friday) location : bandar sungai long, kajang salary : rm 2500 -rm 3200 -------------------------------------------------------------------- kami sedang mencari live hos yang berkarisma & bertenaga untuk menyertai team onlie sales kami yang semakin berkembang. jika anda seorang yang positif dan seronok berada di hadapan kamera, maka kami mahu bekerjasama dengan anda. tentang syarikat pembekal produk sunnah tanggungjawab hos live di tiktok & shopee setiap hari bagi mengekalkan viewer dan menjana jualan. (5-6 jam sehari) menyediakan skrip dan aliran live & memastikan live strim berjalan lancar merancang dan jalankan live strim yang menghiburkan dan berkualiti tinggi paparkan produk dengan menarik dan kreatif berinteraksi dengan penonton semasa live strim, menjawab soalan dan membalas komen untuk mencapai target jualan. menganalisis data penonton dan membuat laporan selepas setiap sesi live . membantu merakam video konten bersama content creator . kriteria selesa dan yakin di hadapan kamera kemahiran komunikasi yang baik bertenaga dan presentable minimum 1 tahun pengalaman sebagai live host faedah komisen jualan elaun perjalanan perkembangan kerjaya medical claim persekitaran kerja yang positif dan dinamik waktu bekerja: 8:30 pagi hingga 5:30 petang (isnin - jumaat) lokasi : bandar sungai long, kajang gaji: rm 2500 -rm 3200",my,2500-3200-myr-monthly,2500-3200-myr-monthly,True
73753717,social worker - clinical educator,"the allied health clinical educators are positioned within the allied health service delivery model (ah-sdm) but are delegated to deliver high level education services and leadership across the sunshine coast hospital and health service. the social work clinical educator reports operationally and professionally to the director of social work. sunshine coast hospital and health service (schhs) is in southeast queensland and extends through the coastal and hinterland areas from caloundra in the south to gympie in the north. the schhs is a values-based organisation. we are committed to the maintenance of a culture in which we treat our colleagues with respect as we do our patients, consumers and the community. we respect, promote human rights in our decision-making and actions. key responsibilities include: planning, developing, facilitating, implementing and evaluating evidence based clinical education, including monitoring and reporting on relevant key performance indicators. collaborates and consults with the professional director, university partners and student hub regarding student planning, coordination and integration of student education across schhs. coordinate clinical education programs for graduate social work staff and support clinicians to undertake clinical education of pre-entry students and new graduates, including ongoing monitoring and identification of local clinical education needs. provide clinical practice supervision to new graduate staff. actively contribute to the departmental clinical education agenda through engaging in professional development activities such as: facilitating orientation process for new staff, coordination of departmental in-service programs; facilitate the development and maintenance of learning and development pathways, participation at local/state-wide workshops/conferences; and contributing to performance appraisal and development plan (pad) via professional development. remuneration value up to $91 665 p.a., comprising salary rates $62.75 - $67.53 p.h., employer contribution to superannuation (up to 12.75%) and annual leave loading (17.5%) (hp4) (part time position, 45.6 hrs p.f.). applications will remain current for 12 months. please note: only applications from candidates will be accepted (applications that may result in an agency fee will not be considered). why work for us? we offer rewarding career opportunities across a wide range of clinical and non-clinical areas across our health service and pride ourselves on providing a work environment that is safe, satisfying, flexible, and promotes a healthy work-life balance. as a queensland health employee, you will benefit from a higher than standard employer contribution to superannuation of up to 12.75%, access to salary packaging, flexible working arrangements and competitive salary rates with annual incremental increases. we are committed to providing a diverse and inclusive workplace for our people and our community. we encourage people of all genders, races, ages and abilities to apply for roles within our health service. you can find out more about why it's so great to work at sunshine coast here: as a sunshine coast health employee, you will receive competitive remuneration and have access to: • a wellness program; • generous superannuation; • flexible work arrangements; • career training and development; and • salary packaging. check out the latest updates here:",aus,63-67-aud-hourly,62.75-67.53-aud-hourly,False
69931623,enrolled nurse - anaesthetics,"about the role mater private hospital brisbane are seeking enthusiastic enrolled nurses with experience in anaesthetics for permanent positions, full time or part time roles on offer and immediate start available. this is an exceptional opportunity to join our perioperative department which boasts up to 15 operating theatres (including neuroscience & paediatrics theatres) across our private hospital settings, our main centre of excellence specialties include. paediatrics neurosciences orthopaedics robotics salary range: $34.84 - $37.10 (enrolled nurse) per hour plus superannuation & salary packaging what you’ll be doing whilst displaying the highest level of clinical standards for the unit you will be responsible for: achieving optimal patient outcomes throughout the patient journey and continuum of care demonstrating exceptional clinical expertise and knowledge of procedures and the management of patients seeking outstanding care implementing strategies to ensure that quality and risk management are integrated into service provision. working collaboratively with the nursing team to provide exceptional care every time. maintaining current knowledge and skills to ensure continued professional growth. about you you will be driven by a challenging yet rewarding environment where you can bring your energy and experience to this dynamic and exciting unit. other skills and experience include: minimum 3 years’ experience as a enrolled nurse in an anaesthetics setting current ahpra nursing registration as an enrolled nurse (no restrictions) ability to work in an ever-changing and fast paced environment. a strong work ethic, positive attitude and willingness to role model and promote the mater values. excellent written and verbal communication skills and the ability to liaise with all levels of the multidisciplinary team. demonstrated ability to operate both in a team environment and autonomously using initiative, sound reasoning and strong listening, negotiation and decision-making skills. strong attention to detail and organisational skills commitment to ensuring the levels of service is always delivered to patients. why join us? mater is queensland’s largest and most innovative not-for-profit healthcare service, providing care for almost 700,000 patients a year across a network of 11 hospitals. we are a leader in healthcare, education and research — and that’s because we employ exceptional people. #makeyourmatermove increase your take-home pay via salary packaging by allocating applicable living expenses directly from your pre-taxable income access to package meal and entertainment expenses via salary packaging access to leading education and professional development through mater education access to our employee assistance program and on-site pastoral care teams discounts to local and national businesses/venues for dining, retail, travel & accommodation, other access to on-site, discounted parking discounted food and beverage at various campus cafés and coffee venues please note, we will contact applications as they come in, please do not hesitate to apply now! please note: we will not require any support from recruitment agencies at this time and kindly request no contact is made. only direct applications will be considered. it is now a mandatory requirement of employment at the mater that you are and remain fully vaccinated against covid-19.",aus,34-37-aud-hourly,34.84-37.10-aud-hourly,False
75642617,"thailand based online english teacher (guaranteed hours, adult students) expat","🌟 join our team of inspiring educators! 🌟 hello passionate educators! are you a truly exceptional teacher, fueled by the desire to ignite a passion for learning in those you teach? the really great teacher company invites you to embark on a rewarding journey of personal and professional growth while making a positive impact on students worldwide through the art of teaching english. 🚀 what awaits you: 📈 career advancement: countless opportunities await your upward trajectory into more senior roles. 🤝 dedicated support team: we've got your back with all the materials and human support you need to shine. 🎓 professional development: our inspire academy offers a treasure trove of free courses, allowing you to chart your professional growth at your own pace. 🌟 personal development: join our evolve program and revel in wellness, fitness, fun, and community events—all from the comfort of your home. 🌐 position details: start date: immediate upon completion of the recruitment process teaching hours: peak hours are monday to sunday 7-11 pm and 9-11 am beijing time students: adults based in china remuneration: set base rate of 11.50 usd per hour contract type: independent service provider with the really great teacher company location: embrace the convenience of working from home 🗝️ key responsibilities: deliver engaging english lessons to students create a dynamic and fun classroom environment utilize world-class teaching methods for group instruction lead discussions, assess student performance, and provide constructive feedback requirements 🎓 applicant requirements: completed bachelor's degree or higher (any field) accredited 120-hour or above tefl, tesol, celta teaching or tutoring experience advantageous english first language speakers from usa/canada/uk/ireland/australia/new zealand based in southeast asia (cambodia/thailand/vietnam/bali etc.) computer literate with a clear criminal record engaging and inspiring communication skills punctual and precise timekeeping alignment with the really great teacher company's values 💻 technical requirements: pc specifications: intel® core™ i5 cpu @2.0ghz (4 cpus) or greater, 8gb ram or greater backup power: uninterrupted power supply (ups) with a battery life of 4-5 hours (2000va) internet connection: stable fiber connection, minimum 20 mbps upload and download speeds accessories: noise-cancelling headsets, hd web camera, and a tidy, well-lit, and quiet teaching environment สรุปความต้องการของบทบาท: กำลังหาผู้สมัครที่พร้อมจะร่วมงาน: วันจันทร์: เช้า, บ่าย, เย็น วันอังคาร: เช้า, บ่าย, เย็น วันพุธ: เช้า, บ่าย, เย็น วันพฤหัส: เช้า, บ่าย, เย็น วันศุกร์: เช้า, บ่าย, เย็น วันเสาร์: เช้า, บ่าย, เย็น วันอาทิตย์: เช้า, บ่าย, เย็น ไม่จำเป็นต้องมีประสบการณ์สำหรับบทบาทนี้ ต้องมีสิทธิ์ในการทำงานสำหรับตำแหน่งนี้ คาดหวังวันเริ่มงานวันที่: 01 june 2024 เงินเดือนที่คาดหวัง: ฿412 ต่อ ชั่วโมง",th,412-412-thb-hourly,11.50-11.50-usd-hourly,False
68953713,primary and secondary science tuition teacher (full-time),job position available [full-time position - tuition teacher] primary school science o level physics o level chemistry o level biology your responsibility [classroom management] manage a class size between 4-10 students. [lesson delivery] you will prepare your classes based on our explorer academy curriculum. (lesson materials and training will be provided). [communication] you will provide regular feedback and updates to parents on the student’s progress. [lesson material development] review and edit curriculum content and teaching materials when required. job requirement have a relevant science degree familiar with singapore moe primary/secondary science syllabus added advantage to have past teaching experience (school/tuition centre/private tutoring) passionate in teaching and mentoring students working hours 4 weekdays + 1 weekend salary full-time: $3500-$4000/month,sg,3500-4000-sgd-monthly,3500-4000-sgd-monthly,True
67251977,customer service representative,"important disclaimer customer service is merely one interaction along the whole customer journey with any given company. it’s the help a customer needs and is a reactive approach. we're changing this. we are looking for two more candidates who will work collaboratively together and will get real joy out of watching one another grow. you will be delivering what clients didn’t know they needed and take a proactive approach. you will be someone who makes every customer interaction memorable and also encompass all touchpoints and champion the entire customer journey. do you think you are someone who can help us deliver on one of our brand promises - every client matters - and shape how customers perceive watchful & crosbies security? about us we're a true family-owned and operated security business based in pukekohe. we've been operating for 5 years and have been experiencing substantial growth across all our service offerings, and we are keen to continue the momentum. many people haven't worked in a small business growing that fast. one day you'll arrive at work, and three processes have changed overnight. that's how fast we change to keep up with 80-100% yoy growth. you need to be prepared. about watchful. watchful. is a subsidiary of crosbies security limited. watchful makes clients question why post-incident cctv investigations were ever a thing. come and join us for an interview to see what this brand new and exciting service offering is all about! so, what are we doing day in and day out? we assemble and build our security technology and offer market-leading solutions to our clients. that's what chatgpt wrote! really, we stop bad guys from slowing down building sites across auckland, and we do the best job of anyone in our market by a long stretch. we continually work hard to achieve the best security outcomes for our clients. that's also what chatgpt wrote. but what it didn't write were our values. those were written by our team. they are: • determined - don't show up unless you're going to actually give a damn to solve the tough challenges you'll face. • committed to whanaungatanga - care about your clients (they pay your wages, really), and of course, your peers. • lateral thinker - in-the-box solutions will kill our business so if this is you, please, scroll on! • positive team player - help out your buds to see them succeed and do it silently when no one is watching. • ground-breaker - think of ideas to shape the future of the business. • high standards - if you know what we mean when we say, “dress one standard higher than the audience you're addressing,” then you'll have no trouble with this one. about the role we can't teach attitude or cultural fit. so your interview will be to ensure you have a great attitude, and you'll fit within our culture. bring drive, ambition, new ideas, and hunger to our team, and you'll be well on your way to delivering on our values. so what will you do day in, day out? as part of our customer service monitoring team, you will be literally stopping bad guys (kind of like how they do it in the movies) by doing the following: you will need to make quick, methodical decisions like how neo had to choose between the red and the blue pill in the matrix – monitoring over 5000 camera activations a month and coordinating with your fellow customer experience officers to deliver on our values and brand promises. you will need to have an eye for detail and think of yourself as sherlock holmes – liaising with the police and other emergency services to provide evidence, information, and real-time updates on what and where the bad guys are so you can help the good guys. you will possess the ability to be an excellent communicator and with that great power, comes great responsibilities – coordinate with internal stakeholders (sales and service team) to make sure we are kept up-to-date on what is happening to our overnight operations. you will play an integral part in shaping the improvement of our customer experience, everyday. what does ""good"" look like? kpis are a thing in our business, but for good reason: they set you and us up for a successful working relationship. you will be measured on the following key kpis: • response times to camera activations • job open-to-closure rates • number of tickets logged • customer nps: apple's nps is 72. ours is 67. we don't have far to go! so yeah, this is a critical measure for your customers. benefits and perks: • we are offering a base of $24 - $26 per hour for the right candidate, with a review after six months of being employed with crosbies security. • shift work with the opportunity to pick up more shifts. • free life insurance benefit ($300k or 4x salary, whichever is lower) after three months of employment. • free private healthcare insurance benefit ($1,000 excess) including pre-existing conditions covered, through nib, after three months of employment. • leadership development program available for those who wish to progress their career. modules and presentations have to date included “how to talk to anyone”, “having tough conversations”, “atomic habits”, “a-players” and more. skills and experience: we are looking for someone who has the following skills and experience: • the right to work in new zealand. • excellent english communication, both written and verbal. non-negotiable. like seriously, non-negotiable. • restricted or full nz driver's license. • confidence in their telecommunication skills (ideal but not required). crosbies brand promises: finally, our offering is successful because of three things that you'll help maintain and grow: we keep site teams moving, every day. every client matters. provide solutions that are the most trusted in the market. as part of our interview process, you'll tell us what you think they mean for this role. so be prepared. how to apply: if this sounds like you, then please apply now. include your cv, plus a short covering letter stating why you think you will make an excellent customer service representative. candidate timeline: • we are moving quickly. after application, if you are shortlisted, you will be contacted within 72 hours. interviews will take place very quickly, as we are working on a deadline of appointing all candidates within 30 days or less. that said, we are cautious and selective with who we bring into our business and our due diligence will not be reduced due to our faster hiring timeline.",nz,24-26-nzd-hourly,24-26-nzd-hourly,True
73786847,member service officer,"casual $34.82 per hour (please note that junior rates may apply) we are currently seeking a motivated member services officer to enhance and support pcyc bundaberg youth club operations by ensuring all patrons receive the highest level of customer service. if you are passionate about delivering excellence in customer service, then we need you! what we can offer in addition to your remuneration, enjoy generous not-for-profit salary packaging benefits of up to $18,550 per annum tax free! free pcyc gym membership flexible working options may be available! comprehensive online induction and site-specific orientation our work environment has a strong team work ethic where we live by our pcyc queensland values - respect, leadership, commitment, passion and teamwork. your new role you will be at the forefront responding to club enquiries, providing advice and information as well as partaking in up-selling and cross-selling of pcyc products and services. you will also prepare point of sale devices including cash registers and electronic swipe devices in addition to some office administration. if this sounds like you, download our position description for more information. about you minimum 12 months experience working in a customer service or sales role intermediate skills in the microsoft office suite (word, excel, outlook) current first aid and cpr certificates (or ability to obtain) qualification in fitness, sport and recreation or similar or interest in developing in this area (nice to have but not required) please note: working with children check (blue card) no card, no start and restricted person legislation applies. all pcyc employees are required to complete a national police check upon commencement. applications close 10 march 2024 at 11:45pm. pcyc is committed to achieving and supporting a diverse workforce. we strongly encourage applications from aboriginal and torres strait islander peoples as well as people from culturally diverse backgrounds. shortlisting for this position will commence immediately. we encourage you to apply promptly as the advertisement may close early should a suitable applicant be sourced.",aus,34-34-aud-hourly,34.82-34.82-aud-hourly,False
70594240,cheese maker assistant,"waimata cheese co. cheese maker assistant wanted! start: immediate $24 - $26 per hour. 8am to 5pm we have a vacancy in our cheese making team. to assist with preparation, production and cleaning duties in our factory. we are looking for someone who is reliable and doesn't mind some early starts. some experience will be an advantage, however training will be provided . please apply now! by texting: or email:",nz,24-26-nzd-hourly,24-26-nzd-hourly,True
79049437,พนักงานเสิร์ฟ,ตำแหน่งงาน: พนักงานเสิร์ฟ เพศหญิง สถานที่ทำงาน: ร้านอาหาร only and only พุทธมณฑลสาย5 ประเภทงาน: เต็มเวลา รายได้:12000 เกี่ยวกับบริษัท: ร้านอาหารประเภทฟิวชั่น ไทย จีน ฝรั่ง กึ่งสวนอาหาร (ร้านอาหารมีหลายโซน) หน้าที่และความรับผิดชอบ: - อ่านไทยออก เขียนไทยได้ - มีความพร้อมในการทำงาน มนุษสัมพันธ์ดี - มีความรับผิดชอบสูง และ ตรงต่อเวลา สิทธิประโยชน์ - อาหาร สองมื้อ - ประกันสังคม วิธีการสมัครงาน: แอ็ดไลน์ไอดี @890hzgec หรือทักไปใน facebook: one and only restaurant,th,12000-12000-thb-monthly,12000-12000-thb-monthly,True
76045171,senior sales engineer - chonburi,"develop and implement a business plan with achievable sales targets for existing and new customers in thailand. increase sales by engaging new prospects and managing existing customer relationships. prepare financial plans, including forecasting, budgeting, and a five-year strategic plan. oversee customer and account management to optimize financial performance. identify market segments, target potential customers, and align product ranges to market needs. establish the brand in the market through innovation, customer value, technical support, service, and quality. qualifications: b.a. in engineering; postgraduate qualification in sales and marketing is a plus. 5-8 years' experience as a sales engineer/senior sales engineer. experience with multinational companies selling related products skilled in setting up distribution networks for projects and wholesale. successful sales track record and strong presentation skills. proficient in written and spoken english. interested candidates please send your update resume, current and expected salary with contact details to: manpowergroup thailand - eastern seaboard branch 44/59 room no.302 moo 11, t.nong-prue, a.banglamung chonburi 20150 contact no. 081-1048841 (fah) contact person: nisarat kusumayuth - recruitment consultant manpower recruitment license no.chobor.03/2554 ref: bh48075",th,0-0-none-none,0-0-none-none,True
72578023,兼職店務助理,"22-23-0073485 sa 兼職 unh2n1kxre00r0rfzjzyl1bnq2xqrys2t2xrvtkva0pwnlhzutvkzurcqt0= 11/12/2023 兼職店務助理 sidefame limited 九龍塘,九龍站,尖沙咀,港九新界 零售業 每小時$70.00 - $80.00, 上午11時至下午8時或 中午12時至下午9時, 每週工作3天至5天,輪休, 一星期工作最少兩天平日或/ 及一天週末或週日",hk,70-80-hkd-hourly,70-80-hkd-hourly,True
51673501,banking officer,"an exciting opportunity has arisen for a banking officer to join the finance team at brandbank, a leading retail group operating the seed heritage and french connection retail brands with over 300 store locations across 4 countries. reporting to the financial accountant, this role requires strong analytical and numerical abilities and will be responsible for capturing, reconciling and reporting on store banking and petty cash. this is a full time role working monday to friday. the role: manage high volume, high complexity data reconcile daily store banking reconcile store petty cash reports general ledger bank reconciliations in both local and foreign currencies prepare monthly banking journals for gst reporting utilise multiple systems to obtain all required data general administration and other ad hoc duties where required liaise with the retail operations department, store teams and banks the requirements: prior experience in a similar role (retail environment preferred but not essential) intermediate microsoft office skills, particularly microsoft excel experience with general ledger accounting systems preferred natural problem-solver methodical, and strong time management abilities excellent communication skills ability to meet deadlines and to work well within a team environment seed heritage seeks to provide an unparalleled shopping experience and brand aesthetic, comprising of beautifully designed apparel, accessories and footwear for woman, teen, child and baby. we now reach a global audience, boasting more than 280 stores in destinations including new zealand, hong kong and singapore. if you are a self-motivated team player and are passionate about growing your career, then we would love to hear from you. don't miss your chance to join our success story! apply now! click the link below to explore more! the proud and passionate team are waiting for you!",aus,0-0-none-none,0-0-none-none,True
75729991,customer relationship manager,"culburra beach bowling club is looking to appoint a customer relationship manager. the club aims to support its members by providing a welcoming environment for the community to enjoy. the position is an on-site leadership role that will provide variety and flexibility, in a dynamic and growing work environment. the club is seeking a highly motivated, passionate and experienced professional for the customer relationship manager role. the successful applicant will play a vital role in ensuring the efficient operation of the venue, provide a link between senior management and the duty managers, including rostering, coaching and supporting the duty managers, and to ensure that compliance, service standards and operational objectives are met. the customer service manager position is a full-time role, working a flexible rotating roster. you will report directly to the operations manager. the successful candidate will have: minimum 2 years experience in a similar customer service manager/duty manager based role. hold current rsa and rcg and advanced rcg competency cards. high level of integrity and personal ethics with a proven record of confidentiality, tact and discretion. excellent communication and leadership skills with the ability to effectively manage a team. strong knowledge of relevant legislation and regulations, relevant to food, beverage, gaming and the club industry in general. demonstrated experience in conflict resolution and people management. demonstrated reporting writing skills. desirable: qualifications in hospitality management or related field. accm accreditation. the successful candidate will receive the following benefits: $85000 base salary + super + company vehicle. flexible working roster with a focus on work life balance. 5 weeks annual leave annually. 10 professional development days annually. access to training and development programs to support your professional growth. $4,000 on shift meal allowance annually plus a monthly staff reward card program. if this sounds like you, please click “apply” and provide your cv and cover letter addressing the above criteria as soon as possible. if you have any questions, please contact daniel morris",aus,85000-85000-aud-annual,85000-85000-aud-annual,True
