id,job_ad,y_true
79855146,"job title: chef de partie abstract: we are looking for a full-time professional chef de partie toâ join our team and grow within the role & business. employer: moby 3143 location: albertpark highlights: contents: white wolf hospitality encompasses cafes moby (armadale) & lenny (albert park) in inner melbourne. they are fast paced environments offering high quality brunch and lunch options, and have capacity to seat up to 100 customers. we are looking for a full-time professional chef de partie to join our team and grow within the role. the ultimate goal being to uphold reputation to ensure long-term success within the role and our business. responsibilities will include: oversee the preparation, cooking, and presentation of meals in a section of the restaurant, directly responsible for the timely delivery of food within their section, and presented to agreed company standards, following chefâ€™s recipes and specifications in preparing the menu, receive & store food deliveries where necessary following procedures, effective communication with other kitchen and service staff to ensure a smooth service, maintain personal presentation standards in terms of uniform and hygiene, adheres to strict health and hygiene standards in the kitchen and assists with the enforcement of the same. requirements and skills solid post-apprenticeship experience - proven experience in a chef de partie role in a similar fast paced environment for minimum 1 year, excellent use of various cooking methods, ingredients, equipment and processes, ability to multitask and work efficiently under pressure, knowledge of best cooking practices, unquestionable commitment to confidentiality and professionalism, reliable and punctual, communicates clearly and professionally verbally and in writing.",onsite
79511895,"job title: beauty therapist/assistant manager abstract: beauty therapist/assistant manager required for busy cosmetic clinic employer: mackay skin clinic location: mackay highlights: great team environment, onsite training contents: mackay skin clinic are now expanding and hiring! our specialised cosmetic clinic is looking for a friendly, motivated beauty therapist to join our team on a full time basis. we are a values-based clinic providing quality treatment options for our clients. we require the successful applicant to have the following:- 1. diploma in beauty therapy 2. management skills 2. be familiar with skin diagnostic devices 3. led light therapy 4. qualifications in ipl is an advantage. the successful applicant must also display a passion for skin, health and make-up. comprehensive training will be provided.",onsite
80340884,"job title: loss prevention officer abstract: seeking an experienced collections professional | open to remote worker | growing & ambitious business | employer: allied credit pty ltd location: macquariepark highlights: contents: loss prevention officer location â€“ sydney, melbourne, perth or remote utilise your problem solving, collections and customer engagement skills., join an ambitious firm which has exciting growth plans in place. , work remotely or in a hybrid work environment, we understand the value of a work-life balance. . company description allied credit is a leading and well-established finance partner in the vehicle and leisure asset industry, with strategic alliances incorporating well-known car and motorcycle brands. we offer a range of finance solutions including white label, joint venture arrangements and floor plan finance. our proprietary loan origination system supports our dealers and distributors to facilitate seamless, convenient and customer focused finance solutions for consumers and businesses. we have an opportunity for a loss prevention officer to join our collaborative retail operations team. this role reports to the customer solutions team leader and supports internal and external customers in providing a range of best-in-class customer service and collection services. collaborating on a portfolio of high-risk accounts, youâ€™ll be responsible for ensuring that all regulatory requirements are maintained while making sound decisions to effectively manage your respective portfolio, reducing delinquency and mitigating or reducing losses. responsibilities manage a queue of high-risk arrears accounts, delivered via the outbound dialler., make outbound and take inbound calls from customers and or business partners in accordance with set kpis., identifying risk and ensure matters are escalated promptly to help mitigate losses, complaints and or poor customer and or business outcomes., negotiate payment plans: utilising active call listening skills and collections skills to establish immediate payments or suitable payment plans, while also delivering an exception customer experience. , maintain clear, concise, and accurate customer records each time customer contact or attempted contact is made. , ensuring data accuracy is maintained by way of updating important information, such as bank account details and address information., ensure all actions meet regulatory requirements governed by the nccp, privacy act, rg 165 and internal processes and procedures., adhere to allied creditâ€™s contact strategy, including making sound decisions quickly to help mitigate or reduce losses.. your background demonstrable knowledge of financial services, automotive finance industry or similar., relevant collections, loss recovery and repossessions experience in a responsible lending environment., in-depth understanding of the debt collections guidelines and the nccp., high level of knowledge and experience in skip tracing, using various skip tracing tools and strong negotiation skills when dealing with customers., proven excellence in attention to detail, experience working in a fast paced, kpi environment., ability to communicate with senior internal and external stakeholders both verbally and in written communication. , demonstrated ability to learn and/or explain complex processes with a strong customer service focus.. benefits of working at allied credit hybrid working arrangements, we are always willing to discuss flexible working options. , access to our exclusive corporate superannuation fund., salary continuance insurance (covering tpd insurance)., discount offers on selected retailers, car loans and novated leasing options. , ongoing extensive in-house and external learning & development opportunities., wellness day with ongoing wellbeing, diversity program & fund-raising events., 16 weeks of paid parental leave.. we want individuals who will buy into and thrive with allied creditâ€™s values of customer focus, adaptability, risk confidence, integrity and teamwork. allied credit pledges to treat all candidates with the utmost respect and professionalism throughout the recruitment process. we promise to conduct a fair, transparent, and inclusive hiring process, ensuring that all candidates are evaluated based on their skills, experience, and potential, regardless of race, gender, age, disability, sexual orientation or any other irrelevant characteristic. please contact alex kelly on for a confidential discussion. for further information on allied credit, please visit our website at or email .",hybrid
80095912,"job title: bookkeeper abstract: part-time bookkeeper with myob experience is desirable. salary is negotiated according to ability and experience. employer: nedlands panel & paint location: nedlands highlights: contents: nedlands panel and paint pty ltd we are seeking an experienced bookkeeper / administrative assistant to join our business. part-time role 3 days (15 hours) a week. the position may suit an applicant looking for school hours. this role offers a diverse range of responsibilities and will suit a candidate who can multi-task and adapt easily to new tasks. located in nedlands and parking is available onsite. responsibilities: manage day to day bookkeeping tasks including accounts payable/receivable, invoicing, payroll, bank reconciliation, lodgement of bas/payg and superannuation etc. , general administration: help with other office tasks.. qualifications: experienced with myob accountright., experienced with microsoft office..",onsite
80372544,"job title: logistics coordinator inc route planning and parts coordination abstract: join a dynamic uk company as a logistics coordinator, optimizing routes and schedules remotely with great pay, growth, and long-term stability! employer: jb heating services location: - highlights: contents: job title: remote logistics coordinator (english speaking) location: remote (philippines) salary: 50,000 to 70,000 php, based on experience about us: [jb heating services] is a well-established heating and plumbing company, founded in 1997. we provide domestic, commercial, and industrial heating and plumbing services across lancashire and manchester, specialising in boiler repairs, servicing, and installations for gas, oil, lpg, and electrical systems. as part of our growing operations, we are seeking a logistics coordinator to manage and optimise our engineersâ€™ routes, schedules, and parts logistics to ensure efficiency and excellent service delivery. job overview: as a logistics coordinator, you will be responsible for optimising our engineersâ€™ daily routes, ensuring the right parts are available for each job, and managing communication with both customers and engineers. your role will involve coordinating with the customer service department to keep customers informed of any schedule changes, manage job diaries, and ensure all logistical aspects of the business run smoothly. you will also manage quotes, parts orders, and ensure timely supplier coordination. youâ€™ll be a key part of our operations, contributing to customer satisfaction and overall efficiency. key responsibilities: â€¢ route optimisation: plan and map daily routes to minimise travel time for engineers, ensuring jobs are completed efficiently. â€¢ job management: ensure engineers are dispatched to the right jobs with the correct parts and within the right time frames. coordinate with the customer service department to handle changes or delays. â€¢ diary management: manage the engineersâ€™ schedule, ensuring they are on the correct jobs and running on time. if there are delays, communicate with the customer service team to notify customers. â€¢ parts management: add jobs needing attention to todoist with detailed customer info, diagnosis, and parts needed. manage parts orders, charges, and lead times. coordinate with suppliers closest to the job site to swap engineers if needed. â€¢ customer communication: coordinate with customer service to inform customers of any job changes, upcoming visits, and payments required for special parts or previous visits. â€¢ supplier coordination: ensure parts are ordered from the nearest suppliers and manage logistics if engineers need to be reassigned. â€¢ additional coordination: keep engineers updated on costs, parts, and job details to prevent wasted time, ensuring customers are aware of any additional charges. requirements: â€¢ fluent in english with excellent communication skills (british accent is a plus). â€¢ 3+ years experience in a foreign work environment, preferably in logistics or a related role. â€¢ strong organisational skills and attention to detail. â€¢ ability to work independently, troubleshoot logistical challenges, and be proactive. â€¢ experience with route planning, diary management, and logistical coordination is preferred. â€¢ willingness to commit to at least 1 year. â€¢ comfortable working on uk holidays and some philippine holidays. working hours: â€¢ late shift: 5:00 pm to 2:00 am, monday to friday â€¢ early shift: 11:00 am to 8:00 pm, monday to friday â€¢ saturdays: 2:00 pm to 6:00 pm benefits: â€¢ competitive salary ranging from 50,000 to 70,000 php, based on experience. â€¢ opportunity to work remotely with a stable uk-based business. â€¢ ongoing support and training in logistics management. â€¢ long-term employment with room for growth. how to apply: please send your cv and a cover letter detailing your experience and why you would be a great fit for the role to [your email address]. make sure to highlight your english communication skills and any relevant logistics experience. note: â€¢ only candidates with native level english communication skills will be considered. â€¢ we have a zero-tolerance policy for working from locations other than your home during working hours. this role requires complete focus and dedication, and you are expected to work exclusively from your home office. any violations of this policy will result in immediate termination â€¢ a video camera will be required for remote work to monitor performance and ensure honesty during working hours.",remote
79895777,"job title: renewables and energy markets consultant abstract: build a unique set of skills in renewables and energy markets. join australiaâ€™s climate risk and energy transition experts uniting for a 1.5â°c world. employer: energetics pty ltd location: melbourne highlights: develop and implement approaches to the management of energy market risks, purpose, growth and flexibility to support you in pursuing your goals, join a team with a collaborative internal passion for climate action contents: erm energetics is australiaâ€™s climate risk and clean energy transition expert. working across all sectors of the economy, our team is reshaping corporate australia for a 1.5â°c world by helping our largest businesses to reach net zero goals, build climate resilience, and support the transition to clean energy - all informed by robust data analytics and insights. our people are smart, passionate and motivated to make a difference â€“ this isnâ€™t just a job, itâ€™s personal. energetics recently joined erm, the worldâ€™s leading sustainability consulting firm. as part of erm we access an unparalleled global network of sustainability experts and can grow our careers internationally. what we do in australia, we can take to the world. find out more about what we do at about the role as a consultant you will develop and implement a range of approaches to the management of energy market risks for large commercial and industrial customers. over time you will build a unique set of skills, knowledge and experience in energy markets, including: electricity and gas contracting and market risk management, corporate renewable power purchasing, energy market modelling and market-based valuation of power generation assets, energy portfolio optimisation and hedging strategy. while the focus of this role is around energy markets consulting, your work at energetics may also give you exposure to our other solutions. our services as a leader in energy and carbon markets risk advisory, we use forecasting and quantitative risk analytics, our in-depth knowledge of financial markets and risk management practices, and best-in-class renewable energy and storage contracting experience. energy commodity procurement and risk management: we actively manage a range of 100+gwh p.a. portfolio positions by progressively purchasing short-term hedges in both the energy and environmental commodities markets and managing our clientsâ€™ time-to-market risk in volatile market conditions. renewable energy transactions: our team advises buyers, sourcing and negotiating corporate renewable power purchase agreements under the form of financial contracts-for-difference or retailer-intermediated structured products. market, energy portfolio and hedging strategy: we advise renewable energy investors and developers, facilitate market entry, conduct investment due diligence, guide risk-return trade-off decisions for new renewable energy and storage products, and shape portfolio investment strategies. about the energy markets team did you know that since 2020, the energy markets team at erm energetics provided advice for renewable power purchase agreements that accounted for more than a third of the contracted electricity announced in the national electricity market? did you know that they are commercial risk advisors and transaction managers to tomago aluminium, nswâ€™s largest energy user? if you would like to play a role in australiaâ€™s transition to clean energy, join the team advising and derisking some of our largest energy users and investors in our future generation capacity. who you are as a recent graduate with up to two years of experience you will have enthusiasm and genuine interest in energy markets and electricity financial markets. in addition, you will have: the ability to succeed in a consulting environment, simultaneously handling multiple project assignments and meeting strict deadlines., a demonstrated quantitative skillset, ideally having worked with or managed risk analytics. proven advanced ms excel is essential and python programming skills are desirable., an appetite for learning new digital tools and applications, excellent communication skills, able to communicate concisely and accurately.. our team is multi-disciplinary. we are open to diverse educational tertiary qualifications: finance, actuarial, commerce, engineering or similar. what our team loves about working here first things first, the people. we are proud of our supportive, collaborative, inclusive and knowledgeable individuals., we learn transferrable skills and work with the best in the business., we operate in an environment of trust and autonomy., we get a seat at the table of asx100 companies., every day we play a role in australiaâ€™s transition to a net zero economy.. who we are: as the worldâ€™s leading sustainability consulting firm, erm is uniquely positioned to contribute to the environment and society through the expertise and energy of our employees worldwide. sustainability is what we do, and is at the heart of both our service offerings and how we operate our business. for our people, our vision means attracting, inspiring, developing and rewarding our people to work with the best clients and on the biggest challenges, thus creating valuable careers. we achieve our vision in a sustainable manner by maintaining and living our erm values that include accountability, caring for our people, client focus, collaboration, empowerment, and transparency. erm is proud to be an equal employment opportunity employer. we do not discriminate based upon race, religion, color, national origin, gender, sexual orientation, gender identity, age, marital status or disability status. thank you for your interest in erm.",onsite
80044661,"job title: global ecommerce manager abstract: this fully remote global ecommerce manager role offers flexibility, competitive salary and the chance to grow a leading wellness brand. employer: lifecykel labs pty ltd location: byronbay highlights: fully remote with flexible working arrangements, opportunity to lead the growth of a global wellness brand, competitive salary, performance incentives, and product discounts contents: life cykel is currently searching for an experienced global e-commerce manager to manage and optimise our multi-region shopify plus d2c and b2b platforms. we are a byron bay-based company with teams located across australia and in the us. this is a fully remote role. about the role as the global e-commerce manager, youâ€™ll drive our online growth strategy, enhancing the customer journey across global markets. this role involves leading ecommerce channel development, overseeing the marketing calendar, and managing key projects. working closely with cross-functional teams, youâ€™ll use performance metrics and analytics to drive customer acquisition, conversion and retention. reporting directly to the cfo, this full-time position will see you shape and execute our ecommerce strategy to deliver a seamless, engaging shopping experience for our customers. about life cykel life cykel is an innovative mushroom biotechnology company focused on creating products that help customers enhance their health and unlock their full potential. as a trusted leader in the biohacking industry, weâ€™re proud to have sold over 1.7 million bottles across more than 120 countries, empowering individuals worldwide to upgrade their wellness naturally. key responsibilities oversee and optimise multi-channel sales platforms: manage and optimise large multi-channel sales platforms, including shopify plus, amazon, and wholesale channels, ensuring smooth performance and a seamless customer experience across regions., develop and execute marketing strategies: manage the trade calendar, brief edms, sms, customer segmentation, and communications for affiliates and subscribers., drive sales campaigns: execute targeted sales campaigns and new product launches to engage key customer segments and lists., performance-driven focus: analyse and improve site performance metrics (conversion rates, order values, user experience) by reviewing website analytics to identify trends and support data-driven decisions., support and implement the digital roadmap: ensure timely execution of e-commerce projects and initiatives across australian and international markets., collaborate with cross-functional teams and external partners: work closely with the ceo, cfo, graphic design, marketing assistant, technical facilitator, paid digital agencies, operations, customer service teams, and third-party vendors to execute cohesive campaign and digital strategies., enhance user experience: optimise website design, product listings, content, integrations, and implement necessary technological updates in line with brand strategy and promotional calendars., manage and lead the wider ecommerce team: provide leadership and support to technical facilitator, marketing assistant and customer service team to ensure the successful delivery of key initiatives., report on performance: weekly, monthly and yearly reporting, ensuring all relevant feedback on e-commerce results are communicated in a timely manner within the monthly board pack.. essential skills, qualifications & experience: 5+ years in ecommerce management, experience in dietary supplements, health, wellness, and/or cpg sectors will be highly regarded and considered a strong application., demonstrated experience working with and managing remote teams efficiently, proficiency with tools like shopify, and other ecommerce apps, such as klaviyo, okendo, recharge, refersion., experience in managing large e-commerce revenue streams and running loyalty, affiliate and subscription programs., excellent communication, time management, and stakeholder management skills., experience working across b2b and d2c platforms., skilled in performance and web analytics, with the ability to analyse data and generate actionable insights., a team player who thrives in a fast-paced environment with fast-decision making who is comfortable working within a remote team environment. why youâ€™ll love working with us: purpose-driven work: life cykelâ€™s commitment to wellness, sustainability, and innovation invites individuals passionate about improving health naturally to join us in making a positive impact., mission-driven culture: align your values with life cykelâ€™s holistic approach to wellness, where we focus on creating natural solutions that empower others., innovation & growth: thrive in a dynamic, collaborative environment that fosters creativity and continuous growth.. what we offer competitive salary with performance-based incentives., dynamic global team that values collaboration, innovation, and results with the autonomy to manage your own work schedule while working alongside passionate professionals across different regions., discounts on life cykel products., enjoy the benefits of a flexible, fully remote role..",remote
79721227,"job title: low loader driver abstract: low loader driver required for full time contract work. depot based in armadale. must have mc licence, experience. must be reliable. employer: west coast trucking location: armadale highlights: contents: we are currently seeking a low loader driver to join our team on a full time or contract basis. depot is based in armadale with work all over western australia. hours will vary. in this role, your key duties will include driving trucks, delivering, loading and unloading goods. to be a successful candidate for this role, it is essential that you are reliable, hardworking and are willing to drive long distance. must have an mc licence must have experience in operating heavy haulage, oversize and over mass vehicles and earth moving equipment. must be able to pass regular drug and alcohol screening. police clearance will be required. if you have the essential requirements and would like to seize this great opportunity, please don't hesitate to send us your resume and cover letter by clicking the ""apply"" button below.",onsite
79796925,"job title: general manager licensee abstract: are you the best of the best? our venue wants you! excellent opportunity for a customer first focused leader to take our great pub to the next level. employer: the coast hotel location: coffsharbour highlights: contents: this is a hands on role, running the venue autonomously, with consultation and assistance from the owner where needed. our pub is very popular in coffs harbour for outstanding entertainment, excellent food and a classy offering in all round food and bev. you will be responsible for creating a budget and targets and your knowledge of p&l's and cashflow must be first rate. you have an excellent team under you who need a leader for guidance and coaching to take the team and venue to the next level. rosters, ordering, stock control, gp analysis, marketing, promotions and events all fall under your expertise. you must be an experienced venue operator, with excellent knowledge of all compliance and regulatory requirements. late night trading compliance must be at the forefront of your planning and schedule. we offer a great salary with options for a bonus structure upon commencement. our venue is going through a growth stage in gaming , bar and food. this is a fantastic opportunity for a leader with drive, passion and the desire to make our venue the first choice for customers and staff.",onsite
80389586,"job title: au bookeeper abstract: join us in celebrating you and your 100% employer: microsourcing location: - highlights: contents: discover your 100% you with microsourcing! position: bookkeeper location: cebu it tower 2 work setup & shift: hybrid (3x onsite / 2x wfh) l dayshift why join microsourcing? you'll have: competitive rewards: enjoy above-market compensation, healthcare coverage on day one, plus one or more dependents, paid time-off with cash conversion, group life insurance, and performance bonuses, a collaborative spirit: contribute to a positive and engaging work environment by participating in company-sponsored events and activities., work-life harmony: enjoy the balance between work and life that suits you with flexible work arrangements., career growth: take advantage of opportunities for continuous learning and career advancement., inclusive teamwork: be part of a team that celebrates diversity and fosters an inclusive culture.. join our multinational network of accounting firms, forming the sixth-largest accountancy professional services network in the world by revenue. your role: as a bookkeeper, you will: process daily transactions for a range of different industries, bank reconciliations, accounts payable processing, accounts receivable processing, payroll processing, prepare of activity statements, payroll tax and superannuation, set up and maintenance of client accounting files, assist with the preparation of month-end management accounts, draft email communication and handling day-to-day communication with clients. what you need: 2 years in a similar role, preferable experience with xero, ability to work in a team environment and autonomously, deadline driven, intermediate/advanced experience with microsoft office packages, beneficial to be aware or have used cloud-based accounting apps, receipt bank, hubdoc, keypay, australian experience required. -- about microsourcing with over 9,000 professionals across 13 delivery centers, microsourcing is the pioneer and largest offshore provider of managed services in the philippines. our commitment to 100% you microsourcing firmly believes that our company's strength lies in our people's diversity and talent. we are proud to foster an inclusive culture that embraces individuals of all races, genders, ethnicities, abilities, and backgrounds. we provide space for everyone, embracing different perspectives, and making room for opportunities for each individual to thrive. at microsourcing, equality is not merely a slogan â€“ it's our commitment. our way of life. here, we don't just accept your unique authentic self - we celebrate it, valuing every individual's contribution to our collective success and growth. join us in celebrating you and your 100%! for more information, visit *terms & conditions apply",hybrid
79504507,"job title: business development manager abstract: this key role is responsible for expanding attollo's market presence, building lasting client relationships, and driving revenue growth. employer: cgk group holdings location: direk highlights: competitive salary with performance-based bonuses, professional development and career progression opportunities, company vehicle, phone, and laptop provided contents: about our client: attollo is a leader in the construction and heavy machinery sector, providing top-tier services including crane hire, rigging, steel erection, general hire, access equipment, and transportation services such as crane trucks, drop decks, semi-trailers, and towing services. they are committed to delivering superior service and solutions to their clients, driven by a focus on excellence and safety. job overview: we are looking for a dynamic and results-oriented business development manager to spearhead their growth initiatives. this key role is responsible for expanding attollo's market presence, building lasting client relationships, and driving revenue growth. the successful candidate will have a proven track record in sales, with a strong focus on the construction or heavy equipment industries. key responsibilities: design and execute effective sales strategies that align with business goals to drive revenue and market share growth., establish and nurture strong relationships with both new and existing clients to identify their needs and propose tailored solutions., continuously monitor market trends and competitor activities to identify potential opportunities for business growth., prepare and deliver compelling sales presentations that effectively communicate attollo hireâ€™s services and value proposition to prospective clients., work closely with operations and project management teams to ensure a seamless transition from sales to service delivery, maintaining high levels of customer satisfaction., represent attollo hire at industry events, trade shows, and networking functions to build relationships and promote the company., regularly update senior management with sales performance data, market insights, and business development opportunities.. skills and experiences: proven experience in business development or sales management, ideally in the construction or heavy equipment industries., deep understanding of crane hire, rigging, and related services., strong communication, negotiation, and presentation skills., ability to work independently and collaboratively within a team environment., proficient in crm software and microsoft office suite., valid driverâ€™s license and ability to travel as required.. what we offer: competitive salary with performance-based bonuses., professional development and career progression opportunities., a dynamic, supportive work environment., company vehicle, phone, and laptop provided.. this is a fantastic opportunity for an ambitious professional to join a growing company and play a pivotal role in its success. if you have the passion and experience for driving sales and developing business, weâ€™d love to hear from you! apply via seek or email your cv is a word document to or call 08 7095 9701 for a confidential discussion.",onsite
80330875,"job title: finance operations specialist - seamoney credit abstract: hybrid work set-up (once a week wfh) employer: seamoney location: - highlights: contents: conduct a daily reconciliation of seamoney credit transactions with related parties and/or other accredited third-party payment providers and funders, responsible for daily cash monitoring and ensuring the timely sending and receipt of settlements, payouts, and billings., be able to identify and resolve variances and ensure that disputes are resolved within service-level agreement (sla)., communicate daily concerns and escalations with the related parties and/or other accredited third-party payment providers and funders, as necessary., assist the finops team lead in ensuring that business partners comply with agreed-upon standards and meet slas., verify and monitor the validity of proof of payment sent by business partners and reconcile them against reports., ensure the proper documentation of reconciliation reports., identify operational process inefficiencies and recommend necessary improvements., perform other similar and related duties as required. requirements: graduate of any accounting/finance/business-related course., 1-2 years of relevant experience (open to fresh graduates) , advance ms excel skills needed (pivot, vlookup, index match), able to clearly identify and define issues raised via emails and make necessary recommendations., demonstrates strong self-management abilities, adept at effectively scheduling tasks, evaluating priorities, and displaying unwavering dedication when working under demanding time constraints., eager to acquire knowledge and quick to grasp new concepts., possesses effective verbal and written communication abilities, along with strong interpersonal skills., exhibits excellent teamwork qualities and maintains a positive demeanor.",hybrid
79750450,"job title: jp (early entry - year 2) gifted and talented teacher position abstract: mosman prep is seeking to appoint a suitably qualified and experienced ee-year 2 gifted and talented teacher for a permanent 2 day (0.4) position. employer: mosman preparatory school location: mosman highlights: contents: early entry - year 2 gifted and talented teacher position (permanent), commencing term 1, 2025 mosman prep is seeking to appoint a suitably qualified and experienced ee-year 2 gifted and talented teacher for a permanent 2 day (0.4) position. the ee-year 2 gifted and talented teacher plays a vital role in the effective delivery of a variety of provisions for high-ability and high-potential students. the ability to collaborate with colleagues and parents in the pursuit of appropriate responses to the specialised needs of gifted learners is an integral responsibility of this position. the ee-year 2 gifted and talented teacher demonstrates a deep knowledge of effective practice and a passion for the creative development of differentiated curriculum that responds to the needs of gifted and talented students. they will be fully involved in the life of the school and contribute their skills, understandings and expertise as an educator for the betterment of the school. the ee-year 2 gifted and talented teacher will actively support the christian ethics of mosman church of england preparatory school and willingly adhere to its values and codes of conduct. the ee-year 2 gifted education teacher is responsible to the k-6 g&t director in all aspects of the position. on a day-to-day basis s/he will work closely with a wide range of staff. selection criteria the successful candidates will demonstrate the following competencies: postgraduate qualifications in gifted education., experience in teaching gifted and talented students., thorough knowledge of the cognitive and affective needs of gifted students., developer of inspiring and engaging teaching programs and learning experiences for gifted students., passionate advocate for gifted education and continuous learning., capacity to develop and sustain productive and positive relationships throughout the school community., good written and verbal communication, incorporating liaising with parents, classroom teachers and specialist , professional ethics and behaviours.. to apply cv and letter of application should be addressed to the headmaster. please apply via seek before close of business on wednesday 6 november 2024. please visit our website for a detailed position description: this position requires the successful applicant to have a working with children check in accordance with the child protection (working with children) act 2012. details of how to apply are available at only short listed candidates will be contacted.",onsite
80290287,"job title: franchise sales specialist - consulting role abstract: work from home - anywhere in australia. premium brand and easy to sell franchises with qualified, ongoing lead flow. employer: resicert property inspections location: melbourne highlights: contents: resicert property inspections are the premium brand for building and pest inspections business throughout australia. we are a successful franchise business with a unique sales model and proven success methods for our franchise business owners. property inspectors join our business because it truly is a â€˜lifestyleâ€™ business they can fit in around everything else while still earning a good income. we provide training and proven methodologies to help them start their business and reach profitability in their first 6 months. almost all of our franchisees achieve roi within their first year, which is unique within the franchising industry, and something we are very proud to help them achieve. ___________________________________ part of our unique approach, is advanced automated it systems - which benefit our franchisees and our head office support crew - you! as franchise sales specialist - you can work from home from any location in australia. high quality - qualified franchise applications (leads) provided to you - ongoing workflow for you to screen, step-by-step sales process with automated emails, information kits, forms, scripted call process, meetings facilitated via computer conferencing, and a document team to formalise the franchise documents, we just need you to manage the sale!. this process has proven results and works very well for our business. __________________________________ base monthly retainer, and results focused commission means you can control your own income against hours worked. we provide the leads and structure, you screen and interview each applicant and manage the sales process so you can be efficient over where your time is spent to ensure the best results and therefore best commission for your time. resicert put a high emphasis on work life balance and quality across all levels - all of our documents are created to iso-9001 standards and we have a systemised approach to our entire business. __________________________________ interested? please supply a resume and cover letter (video introductions also warmly received!) outlining how this position would support and fit in with your work or life situation so we can better understand your commitments and interest.",remote
80111773,"job title: occupational therapist - launceston, tasmania abstract: join a supportive, experienced team with a strong focus on the provision of high-quality services. we want our experience to become your knowledge. employer: bepositive therapy location: launceston highlights: exceptional learning & development, vibrant work culture, growth-focused opportunities contents: community occupational therapist - early career and experienced about bepositive bepositive is a boutique allied health service provider, offering expert knowledge and experience within the ndis and rehabilitation arenas. the leaders at bepositive want to share their years of knowledge, educating employees so that they may deliver high-quality services, improve the future of clients and enable them to live their best lives. bepositive provide assessment and therapy services across victoria, and tasmania (launceston). bepositive has exciting opportunities for an experienced ot or an ot graduate in both the adult and paediatric space. for our graduates, bepositive provides a bespoke graduate program, where you will receive training and supervision tailored to your needs from experienced supervisors. our program includes regular supervision, the opportunity to observe senior therapists, receive in person supervision with your clients and an extensive professional development program. bepositive also has positions available for otâ€™s and ot graduates across melbourne, launceston and hobart and welcomes applications from otâ€™s in any of these locations or anyone wishing to relocate. for a confidential discussion and to learn more about the role contact leigh alley, operations manager on 03 9112 5982. the role as an occupational therapist at bepositive therapy you will work with clients in their homes or other community environments. your duties will include: conducting assessments, including functional capacity review, assistive technology, home modification and housing assessments., report writing and case noting., designing and implementing therapy plans to assist clients to reach their goals., you will be an integral part of a team and supported to provide services through regular and specialised clinical supervision and team case conferences., the role is truly flexible and provides the opportunity to work from home. , you will be provided with mobile phone and computer.. skills and experience current ahpra registration, strong evidence of well-developed communication skills, an ability to work autonomously, well-developed time management and organisational skills, a desire to learn and commit to regular continuing professional development, a commitment to engagement in quality improvement activities, driverâ€™s licence and reliable vehicle. (you will receive travel reimbursement on top of your base salary) desired (but certainly not essential) knowledge of the ndis, experience working in the ndis, home modifications experience. benefits work within an experienced team - we want our experience to become your knowledge, receive regular supervision from expert practitioners, opportunity for professional development both through our extensive internal in-service program, journal club and external pd opportunities, opportunity to progress your career within the organisation, work for a team that values your growth as a therapist, work for an organisation that values client outcomes, flexibility to work from home while still closely connected to your team, you will be remunerated with an above-award salary package., discounted corporate health insurance., novated leasing available , phone and laptop provided, part-time hours available (minimum 3 days per week), travel reimbursement. our culture bepositive continues to grow, however, is steadfast in a responsibility to ensure a strong focus on building a reliable and high-quality service. we strive to build a team where every member is valued and supported, and love what they do every day. bepositive is a flexible and inclusive employer, respecting and supporting workforce diversity. we strongly maintain equal opportunity and encourage applicants from all people including aboriginal and torres strait islander communities, those with culturally and linguistically diverse backgrounds, the lgbtiq community and people with a disability. contact for a confidential discussion contact leigh alley, operations manager on 03 9112 5982 or send your resume and cover letter to or via seek",hybrid
79876931,"job title: graduate speech pathologist abstract: join our close knit allied health team in a role where you can make a meaningful impact on the lives of your clients and their families. employer: autism partnership location: northmelbourne highlights: 4 day full time work week! (or flexible part time options), highly supported role with ongoing supervision, not-for profit salary packaging benefits! contents: about autism partnership autism partnership was established in 1998 and is dedicated to enhancing the overall quality of life of children and young people with autism by delivering comprehensive, evidence-based services. autism partnership provides a wide range of services for children and their families as well as training for professionals. autism partnership australia has a team of more than 140 staff working across victoria, new south wales and queensland. the role we are offering an exciting opportunity for a graduate speech pathologist to join our growing allied health team. this will be an opportunity for you to develop your skills in early intervention therapy under the supervision of a senior speech pathologist. you will work in partnership with our behaviour consultants, teachers, bcbas, psychologists and behaviour therapists to drive the best outcomes for our clients. requirements approved qualification in speech pathology and an active member of speech pathology australia, or in your final semester working towards this, experience & passion for working with children, possess excellent communication skills, with the ability to work collaboratively, as part of a cross functional team, experience in applied behaviour analysis is advantageous but not required, current working with childrenâ€™s check, or willingness to obtain, current valid drivers licence. culture and benefits 4 day full time working week! , flexible - working hours, high-quality services - be part of a group that offers families the opportunity to access the highest quality of service, training and development - we provide you with full initial training, with ongoing professional development opportunities, genuine progression - we support our people with real and attainable career opportunities, supportive environment - we offer a supportive, friendly and genuine team environment. how to apply if you possess the skills, passion and dedication to be successful in this role, and truly make a difference to our client's lives, we would love to hear from you! please submit your resume & cover letter detailing your interest via the seek link.",onsite
